anio,mes,zona,municipio_id,municipio_nombre,delegacion,cantidad
2019,4,4,6588,9 de Julio,9 de Julio,42
2019,5,4,6588,9 de Julio,9 de Julio,45
2019,6,4,6588,9 de Julio,9 de Julio,26
2019,7,4,6588,9 de Julio,9 de Julio,50
2019,8,4,6588,9 de Julio,9 de Julio,46
2019,9,4,6588,9 de Julio,9 de Julio,38
2019,10,4,6588,9 de Julio,9 de Julio,47
2019,11,4,6588,9 de Julio,9 de Julio,33
2019,12,4,6588,9 de Julio,9 de Julio,43
2019,2,4,6588,9 de Julio,Quiroga,1
2019,3,4,6588,9 de Julio,Quiroga,1
2019,4,4,6588,9 de Julio,Quiroga,1
2019,5,4,6588,9 de Julio,Quiroga,2
2019,6,4,6588,9 de Julio,Quiroga,1
2019,7,4,6588,9 de Julio,Quiroga,2
2019,8,4,6588,9 de Julio,Quiroga,1
2019,9,4,6588,9 de Julio,Quiroga,1
2019,10,4,6588,9 de Julio,Quiroga,2
2019,11,4,6588,9 de Julio,Quiroga,3
2019,12,4,6588,9 de Julio,Quiroga,3
2019,1,19,6007,Adolfo Alsina,Carhué,8
2019,2,19,6007,Adolfo Alsina,Carhué,13
2019,3,19,6007,Adolfo Alsina,Carhué,11
2019,4,19,6007,Adolfo Alsina,Carhué,8
2019,5,19,6007,Adolfo Alsina,Carhué,15
2019,6,19,6007,Adolfo Alsina,Carhué,8
2019,7,19,6007,Adolfo Alsina,Carhué,15
2019,8,19,6007,Adolfo Alsina,Carhué,10
2019,9,19,6007,Adolfo Alsina,Carhué,10
2019,10,19,6007,Adolfo Alsina,Carhué,11
2019,11,19,6007,Adolfo Alsina,Carhué,12
2019,12,19,6007,Adolfo Alsina,Carhué,22
2019,1,19,6007,Adolfo Alsina,Rivera,2
2019,2,19,6007,Adolfo Alsina,Rivera,2
2019,3,19,6007,Adolfo Alsina,Rivera,4
2019,4,19,6007,Adolfo Alsina,Rivera,1
2019,5,19,6007,Adolfo Alsina,Rivera,4
2019,6,19,6007,Adolfo Alsina,Rivera,6
2019,7,19,6007,Adolfo Alsina,Rivera,3
2019,10,19,6007,Adolfo Alsina,Rivera,2
2019,11,19,6007,Adolfo Alsina,Rivera,4
2019,12,19,6007,Adolfo Alsina,Rivera,2
2019,3,19,6007,Adolfo Alsina,Villa Maza,1
2019,4,19,6007,Adolfo Alsina,Villa Maza,3
2019,6,19,6007,Adolfo Alsina,Villa Maza,1
2019,7,19,6007,Adolfo Alsina,Villa Maza,2
2019,8,19,6007,Adolfo Alsina,Villa Maza,1
2019,10,19,6007,Adolfo Alsina,Villa Maza,1
2019,1,12,6014,Adolfo Gonzales Chaves,Adolfo Gonzales Chaves,9
2019,3,12,6014,Adolfo Gonzales Chaves,Adolfo Gonzales Chaves,10
2019,4,12,6014,Adolfo Gonzales Chaves,Adolfo Gonzales Chaves,13
2019,5,12,6014,Adolfo Gonzales Chaves,Adolfo Gonzales Chaves,10
2019,6,12,6014,Adolfo Gonzales Chaves,Adolfo Gonzales Chaves,4
2019,7,12,6014,Adolfo Gonzales Chaves,Adolfo Gonzales Chaves,11
2019,8,12,6014,Adolfo Gonzales Chaves,Adolfo Gonzales Chaves,10
2019,9,12,6014,Adolfo Gonzales Chaves,Adolfo Gonzales Chaves,5
2019,10,12,6014,Adolfo Gonzales Chaves,Adolfo Gonzales Chaves,10
2019,11,12,6014,Adolfo Gonzales Chaves,Adolfo Gonzales Chaves,9
2019,12,12,6014,Adolfo Gonzales Chaves,Adolfo Gonzales Chaves,11
2019,1,12,6014,Adolfo Gonzales Chaves,De La Garma,1
2019,2,12,6014,Adolfo Gonzales Chaves,De La Garma,1
2019,3,12,6014,Adolfo Gonzales Chaves,De La Garma,1
2019,4,12,6014,Adolfo Gonzales Chaves,De La Garma,3
2019,6,12,6014,Adolfo Gonzales Chaves,De La Garma,2
2019,8,12,6014,Adolfo Gonzales Chaves,De La Garma,5
2019,9,12,6014,Adolfo Gonzales Chaves,De La Garma,1
2019,11,12,6014,Adolfo Gonzales Chaves,De La Garma,1
2019,12,12,6014,Adolfo Gonzales Chaves,De La Garma,1
2019,1,5,6021,Alberti,Alberti,11
2019,2,5,6021,Alberti,Alberti,8
2019,3,5,6021,Alberti,Alberti,8
2019,4,5,6021,Alberti,Alberti,8
2019,5,5,6021,Alberti,Alberti,7
2019,6,5,6021,Alberti,Alberti,7
2019,7,5,6021,Alberti,Alberti,13
2019,8,5,6021,Alberti,Alberti,24
2019,9,5,6021,Alberti,Alberti,6
2019,10,5,6021,Alberti,Alberti,3
2019,11,5,6021,Alberti,Alberti,12
2019,12,5,6021,Alberti,Alberti,5
2019,7,5,6021,Alberti,Hospital Municipal Nuestra Señora de la Merced de Alberti,1
2019,1,18,6028,Almirante Brown,Adrogué,335
2019,2,18,6028,Almirante Brown,Adrogué,306
2019,3,18,6028,Almirante Brown,Adrogué,338
2019,4,18,6028,Almirante Brown,Adrogué,321
2019,5,18,6028,Almirante Brown,Adrogué,285
2019,6,18,6028,Almirante Brown,Adrogué,464
2019,7,18,6028,Almirante Brown,Adrogué,450
2019,8,18,6028,Almirante Brown,Adrogué,379
2019,9,18,6028,Almirante Brown,Adrogué,434
2019,10,18,6028,Almirante Brown,Adrogué,359
2019,11,18,6028,Almirante Brown,Adrogué,307
2019,12,18,6028,Almirante Brown,Adrogué,306
2019,1,1,6077,Arrecifes,Arrecifes,34
2019,2,1,6077,Arrecifes,Arrecifes,27
2019,3,1,6077,Arrecifes,Arrecifes,22
2019,4,1,6077,Arrecifes,Arrecifes,26
2019,5,1,6077,Arrecifes,Arrecifes,26
2019,6,1,6077,Arrecifes,Arrecifes,11
2019,7,1,6077,Arrecifes,Arrecifes,33
2019,8,1,6077,Arrecifes,Arrecifes,26
2019,9,1,6077,Arrecifes,Arrecifes,21
2019,10,1,6077,Arrecifes,Arrecifes,20
2019,11,1,6077,Arrecifes,Arrecifes,21
2019,12,1,6077,Arrecifes,Arrecifes,30
2019,1,21,6035,Avellaneda,Avellaneda,490
2019,2,21,6035,Avellaneda,Avellaneda,301
2019,3,21,6035,Avellaneda,Avellaneda,347
2019,4,21,6035,Avellaneda,Avellaneda,402
2019,5,21,6035,Avellaneda,Avellaneda,354
2019,6,21,6035,Avellaneda,Avellaneda,427
2019,7,21,6035,Avellaneda,Avellaneda,566
2019,8,21,6035,Avellaneda,Avellaneda,398
2019,9,21,6035,Avellaneda,Avellaneda,418
2019,10,21,6035,Avellaneda,Avellaneda,409
2019,11,21,6035,Avellaneda,Avellaneda,311
2019,12,21,6035,Avellaneda,Avellaneda,273
2019,1,11,6042,Ayacucho,Ayacucho,16
2019,2,11,6042,Ayacucho,Ayacucho,12
2019,3,11,6042,Ayacucho,Ayacucho,11
2019,4,11,6042,Ayacucho,Ayacucho,12
2019,5,11,6042,Ayacucho,Ayacucho,17
2019,6,11,6042,Ayacucho,Ayacucho,13
2019,7,11,6042,Ayacucho,Ayacucho,22
2019,8,11,6042,Ayacucho,Ayacucho,20
2019,9,11,6042,Ayacucho,Ayacucho,18
2019,10,11,6042,Ayacucho,Ayacucho,18
2019,11,11,6042,Ayacucho,Ayacucho,19
2019,12,11,6042,Ayacucho,Ayacucho,13
2019,1,9,6049,Azul,Azul,49
2019,2,9,6049,Azul,Azul,51
2019,3,9,6049,Azul,Azul,65
2019,4,9,6049,Azul,Azul,48
2019,5,9,6049,Azul,Azul,58
2019,6,9,6049,Azul,Azul,69
2019,7,9,6049,Azul,Azul,77
2019,8,9,6049,Azul,Azul,58
2019,9,9,6049,Azul,Azul,45
2019,10,9,6049,Azul,Azul,61
2019,11,9,6049,Azul,Azul,40
2019,12,9,6049,Azul,Azul,53
2019,1,9,6049,Azul,Cacharí,4
2019,2,9,6049,Azul,Cacharí,2
2019,3,9,6049,Azul,Cacharí,3
2019,4,9,6049,Azul,Cacharí,3
2019,5,9,6049,Azul,Cacharí,5
2019,6,9,6049,Azul,Cacharí,1
2019,7,9,6049,Azul,Cacharí,6
2019,8,9,6049,Azul,Cacharí,9
2019,9,9,6049,Azul,Cacharí,6
2019,11,9,6049,Azul,Cacharí,3
2019,12,9,6049,Azul,Cacharí,4
2019,1,9,6049,Azul,Chillar,2
2019,2,9,6049,Azul,Chillar,1
2019,3,9,6049,Azul,Chillar,2
2019,4,9,6049,Azul,Chillar,4
2019,5,9,6049,Azul,Chillar,3
2019,6,9,6049,Azul,Chillar,4
2019,7,9,6049,Azul,Chillar,1
2019,12,9,6049,Azul,Chillar,2
2019,1,16,6056,Bahía Blanca,Bahía Blanca,265
2019,2,16,6056,Bahía Blanca,Bahía Blanca,237
2019,3,16,6056,Bahía Blanca,Bahía Blanca,255
2019,4,16,6056,Bahía Blanca,Bahía Blanca,232
2019,5,16,6056,Bahía Blanca,Bahía Blanca,276
2019,6,16,6056,Bahía Blanca,Bahía Blanca,242
2019,7,16,6056,Bahía Blanca,Bahía Blanca,408
2019,8,16,6056,Bahía Blanca,Bahía Blanca,309
2019,9,16,6056,Bahía Blanca,Bahía Blanca,283
2019,10,16,6056,Bahía Blanca,Bahía Blanca,272
2019,11,16,6056,Bahía Blanca,Bahía Blanca,232
2019,12,16,6056,Bahía Blanca,Bahía Blanca,250
2019,9,16,6056,Bahía Blanca,Cabildo,20
2019,1,11,6063,Balcarce,Balcarce,27
2019,2,11,6063,Balcarce,Balcarce,26
2019,3,11,6063,Balcarce,Balcarce,34
2019,4,11,6063,Balcarce,Balcarce,36
2019,5,11,6063,Balcarce,Balcarce,30
2019,6,11,6063,Balcarce,Balcarce,32
2019,7,11,6063,Balcarce,Balcarce,43
2019,8,11,6063,Balcarce,Balcarce,43
2019,9,11,6063,Balcarce,Balcarce,29
2019,10,11,6063,Balcarce,Balcarce,42
2019,11,11,6063,Balcarce,Balcarce,33
2019,12,11,6063,Balcarce,Balcarce,48
2019,1,1,6070,Baradero,Baradero,23
2019,2,1,6070,Baradero,Baradero,28
2019,3,1,6070,Baradero,Baradero,17
2019,4,1,6070,Baradero,Baradero,24
2019,5,1,6070,Baradero,Baradero,24
2019,6,1,6070,Baradero,Baradero,32
2019,7,1,6070,Baradero,Baradero,36
2019,8,1,6070,Baradero,Baradero,35
2019,9,1,6070,Baradero,Baradero,38
2019,10,1,6070,Baradero,Baradero,30
2019,11,1,6070,Baradero,Baradero,14
2019,12,1,6070,Baradero,Baradero,30
2019,1,9,6084,Benito Juárez,Benito Juárez,11
2019,2,9,6084,Benito Juárez,Benito Juárez,14
2019,3,9,6084,Benito Juárez,Benito Juárez,21
2019,4,9,6084,Benito Juárez,Benito Juárez,20
2019,5,9,6084,Benito Juárez,Benito Juárez,17
2019,6,9,6084,Benito Juárez,Benito Juárez,18
2019,7,9,6084,Benito Juárez,Benito Juárez,20
2019,8,9,6084,Benito Juárez,Benito Juárez,17
2019,9,9,6084,Benito Juárez,Benito Juárez,29
2019,10,9,6084,Benito Juárez,Benito Juárez,12
2019,11,9,6084,Benito Juárez,Benito Juárez,14
2019,12,9,6084,Benito Juárez,Benito Juárez,16
2019,1,7,6091,Berazategui,Berazategui,141
2019,2,7,6091,Berazategui,Berazategui,124
2019,3,7,6091,Berazategui,Berazategui,125
2019,4,7,6091,Berazategui,Berazategui,164
2019,5,7,6091,Berazategui,Berazategui,177
2019,6,7,6091,Berazategui,Berazategui,142
2019,7,7,6091,Berazategui,Berazategui,141
2019,8,7,6091,Berazategui,Berazategui,112
2019,9,7,6091,Berazategui,Berazategui,117
2019,10,7,6091,Berazategui,Berazategui,127
2019,11,7,6091,Berazategui,Berazategui,97
2019,12,7,6091,Berazategui,Berazategui,107
2019,1,6,6098,Berisso,Berisso Sección Primera,32
2019,2,6,6098,Berisso,Berisso Sección Primera,46
2019,3,6,6098,Berisso,Berisso Sección Primera,41
2019,4,6,6098,Berisso,Berisso Sección Primera,35
2019,5,6,6098,Berisso,Berisso Sección Primera,46
2019,6,6,6098,Berisso,Berisso Sección Primera,35
2019,7,6,6098,Berisso,Berisso Sección Primera,78
2019,8,6,6098,Berisso,Berisso Sección Primera,56
2019,9,6,6098,Berisso,Berisso Sección Primera,37
2019,10,6,6098,Berisso,Berisso Sección Primera,48
2019,11,6,6098,Berisso,Berisso Sección Primera,34
2019,12,6,6098,Berisso,Berisso Sección Primera,22
2019,1,9,6105,Bolívar,Bolívar,29
2019,2,9,6105,Bolívar,Bolívar,17
2019,3,9,6105,Bolívar,Bolívar,37
2019,4,9,6105,Bolívar,Bolívar,24
2019,5,9,6105,Bolívar,Bolívar,32
2019,6,9,6105,Bolívar,Bolívar,29
2019,7,9,6105,Bolívar,Bolívar,34
2019,8,9,6105,Bolívar,Bolívar,32
2019,9,9,6105,Bolívar,Bolívar,74
2019,10,9,6105,Bolívar,Bolívar,35
2019,11,9,6105,Bolívar,Bolívar,27
2019,12,9,6105,Bolívar,Bolívar,35
2019,1,9,6105,Bolívar,Pirovano,2
2019,2,9,6105,Bolívar,Pirovano,1
2019,3,9,6105,Bolívar,Pirovano,2
2019,5,9,6105,Bolívar,Pirovano,2
2019,7,9,6105,Bolívar,Pirovano,1
2019,8,9,6105,Bolívar,Pirovano,3
2019,9,9,6105,Bolívar,Pirovano,8
2019,10,9,6105,Bolívar,Pirovano,1
2019,11,9,6105,Bolívar,Pirovano,3
2019,12,9,6105,Bolívar,Pirovano,2
2019,1,9,6105,Bolívar,Urdampilleta,3
2019,2,9,6105,Bolívar,Urdampilleta,1
2019,4,9,6105,Bolívar,Urdampilleta,3
2019,5,9,6105,Bolívar,Urdampilleta,3
2019,6,9,6105,Bolívar,Urdampilleta,1
2019,7,9,6105,Bolívar,Urdampilleta,4
2019,8,9,6105,Bolívar,Urdampilleta,3
2019,9,9,6105,Bolívar,Urdampilleta,7
2019,10,9,6105,Bolívar,Urdampilleta,2
2019,12,9,6105,Bolívar,Urdampilleta,6
2019,1,4,6112,Bragado,Bragado,38
2019,2,4,6112,Bragado,Bragado,26
2019,3,4,6112,Bragado,Bragado,30
2019,4,4,6112,Bragado,Bragado,43
2019,5,4,6112,Bragado,Bragado,32
2019,6,4,6112,Bragado,Bragado,36
2019,7,4,6112,Bragado,Bragado,65
2019,8,4,6112,Bragado,Bragado,45
2019,9,4,6112,Bragado,Bragado,36
2019,10,4,6112,Bragado,Bragado,34
2019,11,4,6112,Bragado,Bragado,35
2019,12,4,6112,Bragado,Bragado,40
2019,1,6,6119,Brandsen,Coronel Brandsen,16
2019,2,6,6119,Brandsen,Coronel Brandsen,12
2019,3,6,6119,Brandsen,Coronel Brandsen,8
2019,4,6,6119,Brandsen,Coronel Brandsen,19
2019,5,6,6119,Brandsen,Coronel Brandsen,12
2019,6,6,6119,Brandsen,Coronel Brandsen,17
2019,7,6,6119,Brandsen,Coronel Brandsen,23
2019,8,6,6119,Brandsen,Coronel Brandsen,19
2019,9,6,6119,Brandsen,Coronel Brandsen,17
2019,10,6,6119,Brandsen,Coronel Brandsen,8
2019,11,6,6119,Brandsen,Coronel Brandsen,26
2019,12,6,6119,Brandsen,Coronel Brandsen,19
2019,1,3,6126,Campana,Campana,54
2019,2,3,6126,Campana,Campana,45
2019,3,3,6126,Campana,Campana,52
2019,4,3,6126,Campana,Campana,50
2019,5,3,6126,Campana,Campana,63
2019,6,3,6126,Campana,Campana,53
2019,7,3,6126,Campana,Campana,85
2019,8,3,6126,Campana,Campana,63
2019,9,3,6126,Campana,Campana,44
2019,10,3,6126,Campana,Campana,49
2019,11,3,6126,Campana,Campana,42
2019,12,3,6126,Campana,Campana,48
2019,1,5,6134,Cañuelas,Cañuelas,29
2019,2,5,6134,Cañuelas,Cañuelas,21
2019,3,5,6134,Cañuelas,Cañuelas,36
2019,4,5,6134,Cañuelas,Cañuelas,23
2019,5,5,6134,Cañuelas,Cañuelas,25
2019,6,5,6134,Cañuelas,Cañuelas,28
2019,7,5,6134,Cañuelas,Cañuelas,51
2019,8,5,6134,Cañuelas,Cañuelas,33
2019,9,5,6134,Cañuelas,Cañuelas,32
2019,10,5,6134,Cañuelas,Cañuelas,26
2019,11,5,6134,Cañuelas,Cañuelas,19
2019,12,5,6134,Cañuelas,Cañuelas,23
2019,1,1,6140,Capitán Sarmiento,Capitán Sarmiento,9
2019,2,1,6140,Capitán Sarmiento,Capitán Sarmiento,15
2019,3,1,6140,Capitán Sarmiento,Capitán Sarmiento,10
2019,4,1,6140,Capitán Sarmiento,Capitán Sarmiento,13
2019,5,1,6140,Capitán Sarmiento,Capitán Sarmiento,9
2019,6,1,6140,Capitán Sarmiento,Capitán Sarmiento,7
2019,7,1,6140,Capitán Sarmiento,Capitán Sarmiento,10
2019,8,1,6140,Capitán Sarmiento,Capitán Sarmiento,19
2019,9,1,6140,Capitán Sarmiento,Capitán Sarmiento,13
2019,10,1,6140,Capitán Sarmiento,Capitán Sarmiento,8
2019,11,1,6140,Capitán Sarmiento,Capitán Sarmiento,14
2019,12,1,6140,Capitán Sarmiento,Capitán Sarmiento,7
2019,1,8,6147,Carlos Casares,Carlos Casares,15
2019,2,8,6147,Carlos Casares,Carlos Casares,17
2019,3,8,6147,Carlos Casares,Carlos Casares,18
2019,4,8,6147,Carlos Casares,Carlos Casares,25
2019,5,8,6147,Carlos Casares,Carlos Casares,20
2019,6,8,6147,Carlos Casares,Carlos Casares,23
2019,7,8,6147,Carlos Casares,Carlos Casares,27
2019,8,8,6147,Carlos Casares,Carlos Casares,19
2019,9,8,6147,Carlos Casares,Carlos Casares,22
2019,10,8,6147,Carlos Casares,Carlos Casares,19
2019,11,8,6147,Carlos Casares,Carlos Casares,13
2019,12,8,6147,Carlos Casares,Carlos Casares,14
2019,1,8,6154,Carlos Tejedor,Carlos Tejedor,9
2019,2,8,6154,Carlos Tejedor,Carlos Tejedor,8
2019,3,8,6154,Carlos Tejedor,Carlos Tejedor,3
2019,4,8,6154,Carlos Tejedor,Carlos Tejedor,2
2019,5,8,6154,Carlos Tejedor,Carlos Tejedor,6
2019,6,8,6154,Carlos Tejedor,Carlos Tejedor,5
2019,7,8,6154,Carlos Tejedor,Carlos Tejedor,3
2019,8,8,6154,Carlos Tejedor,Carlos Tejedor,6
2019,9,8,6154,Carlos Tejedor,Carlos Tejedor,3
2019,10,8,6154,Carlos Tejedor,Carlos Tejedor,7
2019,11,8,6154,Carlos Tejedor,Carlos Tejedor,4
2019,12,8,6154,Carlos Tejedor,Carlos Tejedor,8
2019,1,8,6154,Carlos Tejedor,Tres Algarrobos,3
2019,2,8,6154,Carlos Tejedor,Tres Algarrobos,1
2019,3,8,6154,Carlos Tejedor,Tres Algarrobos,3
2019,4,8,6154,Carlos Tejedor,Tres Algarrobos,4
2019,5,8,6154,Carlos Tejedor,Tres Algarrobos,2
2019,6,8,6154,Carlos Tejedor,Tres Algarrobos,8
2019,7,8,6154,Carlos Tejedor,Tres Algarrobos,4
2019,8,8,6154,Carlos Tejedor,Tres Algarrobos,6
2019,9,8,6154,Carlos Tejedor,Tres Algarrobos,4
2019,10,8,6154,Carlos Tejedor,Tres Algarrobos,2
2019,11,8,6154,Carlos Tejedor,Tres Algarrobos,1
2019,12,8,6154,Carlos Tejedor,Tres Algarrobos,1
2019,1,3,6161,Carmen de Areco,Carmen de Areco,13
2019,2,3,6161,Carmen de Areco,Carmen de Areco,11
2019,3,3,6161,Carmen de Areco,Carmen de Areco,12
2019,4,3,6161,Carmen de Areco,Carmen de Areco,15
2019,5,3,6161,Carmen de Areco,Carmen de Areco,19
2019,6,3,6161,Carmen de Areco,Carmen de Areco,14
2019,7,3,6161,Carmen de Areco,Carmen de Areco,14
2019,8,3,6161,Carmen de Areco,Carmen de Areco,8
2019,9,3,6161,Carmen de Areco,Carmen de Areco,10
2019,10,3,6161,Carmen de Areco,Carmen de Areco,13
2019,11,3,6161,Carmen de Areco,Carmen de Areco,8
2019,12,3,6161,Carmen de Areco,Carmen de Areco,16
2019,1,10,6168,Castelli,Castelli,5
2019,2,10,6168,Castelli,Castelli,6
2019,3,10,6168,Castelli,Castelli,8
2019,4,10,6168,Castelli,Castelli,4
2019,5,10,6168,Castelli,Castelli,3
2019,6,10,6168,Castelli,Castelli,7
2019,7,10,6168,Castelli,Castelli,3
2019,8,10,6168,Castelli,Castelli,8
2019,9,10,6168,Castelli,Castelli,19
2019,10,10,6168,Castelli,Castelli,4
2019,11,10,6168,Castelli,Castelli,6
2019,12,10,6168,Castelli,Castelli,5
2019,1,4,6210,Chacabuco,Castilla,1
2019,4,4,6210,Chacabuco,Castilla,3
2019,5,4,6210,Chacabuco,Castilla,3
2019,6,4,6210,Chacabuco,Castilla,3
2019,7,4,6210,Chacabuco,Castilla,4
2019,8,4,6210,Chacabuco,Castilla,1
2019,9,4,6210,Chacabuco,Castilla,4
2019,10,4,6210,Chacabuco,Castilla,1
2019,11,4,6210,Chacabuco,Castilla,2
2019,12,4,6210,Chacabuco,Castilla,1
2019,1,4,6210,Chacabuco,Chacabuco,33
2019,2,4,6210,Chacabuco,Chacabuco,21
2019,3,4,6210,Chacabuco,Chacabuco,37
2019,4,4,6210,Chacabuco,Chacabuco,24
2019,5,4,6210,Chacabuco,Chacabuco,31
2019,6,4,6210,Chacabuco,Chacabuco,34
2019,7,4,6210,Chacabuco,Chacabuco,44
2019,8,4,6210,Chacabuco,Chacabuco,42
2019,9,4,6210,Chacabuco,Chacabuco,30
2019,10,4,6210,Chacabuco,Chacabuco,40
2019,11,4,6210,Chacabuco,Chacabuco,37
2019,12,4,6210,Chacabuco,Chacabuco,27
2019,1,4,6210,Chacabuco,Rawson,3
2019,2,4,6210,Chacabuco,Rawson,1
2019,5,4,6210,Chacabuco,Rawson,1
2019,7,4,6210,Chacabuco,Rawson,2
2019,8,4,6210,Chacabuco,Rawson,2
2019,9,4,6210,Chacabuco,Rawson,1
2019,1,10,6218,Chascomús,Chascomús,33
2019,2,10,6218,Chascomús,Chascomús,25
2019,3,10,6218,Chascomús,Chascomús,18
2019,4,10,6218,Chascomús,Chascomús,23
2019,5,10,6218,Chascomús,Chascomús,18
2019,6,10,6218,Chascomús,Chascomús,27
2019,7,10,6218,Chascomús,Chascomús,34
2019,8,10,6218,Chascomús,Chascomús,28
2019,9,10,6218,Chascomús,Chascomús,37
2019,10,10,6218,Chascomús,Chascomús,38
2019,11,10,6218,Chascomús,Chascomús,29
2019,12,10,6218,Chascomús,Chascomús,22
2019,1,5,6224,Chivilcoy,Chivilcoy,52
2019,2,5,6224,Chivilcoy,Chivilcoy,53
2019,3,5,6224,Chivilcoy,Chivilcoy,51
2019,4,5,6224,Chivilcoy,Chivilcoy,58
2019,5,5,6224,Chivilcoy,Chivilcoy,64
2019,6,5,6224,Chivilcoy,Chivilcoy,67
2019,7,5,6224,Chivilcoy,Chivilcoy,97
2019,8,5,6224,Chivilcoy,Chivilcoy,82
2019,9,5,6224,Chivilcoy,Chivilcoy,45
2019,10,5,6224,Chivilcoy,Chivilcoy,62
2019,11,5,6224,Chivilcoy,Chivilcoy,57
2019,12,5,6224,Chivilcoy,Chivilcoy,55
2019,2,5,6224,Chivilcoy,Moquehua,3
2019,3,5,6224,Chivilcoy,Moquehua,3
2019,5,5,6224,Chivilcoy,Moquehua,3
2019,6,5,6224,Chivilcoy,Moquehua,4
2019,7,5,6224,Chivilcoy,Moquehua,2
2019,8,5,6224,Chivilcoy,Moquehua,2
2019,9,5,6224,Chivilcoy,Moquehua,3
2019,11,5,6224,Chivilcoy,Moquehua,3
2019,12,5,6224,Chivilcoy,Moquehua,1
2019,1,2,6175,Colón,Colón,18
2019,2,2,6175,Colón,Colón,15
2019,3,2,6175,Colón,Colón,13
2019,4,2,6175,Colón,Colón,21
2019,5,2,6175,Colón,Colón,21
2019,6,2,6175,Colón,Colón,20
2019,7,2,6175,Colón,Colón,27
2019,8,2,6175,Colón,Colón,26
2019,9,2,6175,Colón,Colón,14
2019,10,2,6175,Colón,Colón,19
2019,11,2,6175,Colón,Colón,20
2019,12,2,6175,Colón,Colón,26
2019,1,16,6182,Coronel de Marina Leonardo Rosales,Punta Alta,16
2019,2,16,6182,Coronel de Marina Leonardo Rosales,Punta Alta,15
2019,3,16,6182,Coronel de Marina Leonardo Rosales,Punta Alta,15
2019,4,16,6182,Coronel de Marina Leonardo Rosales,Punta Alta,15
2019,5,16,6182,Coronel de Marina Leonardo Rosales,Punta Alta,20
2019,6,16,6182,Coronel de Marina Leonardo Rosales,Punta Alta,31
2019,7,16,6182,Coronel de Marina Leonardo Rosales,Punta Alta,28
2019,8,16,6182,Coronel de Marina Leonardo Rosales,Punta Alta,23
2019,9,16,6182,Coronel de Marina Leonardo Rosales,Punta Alta,26
2019,10,16,6182,Coronel de Marina Leonardo Rosales,Punta Alta,23
2019,11,16,6182,Coronel de Marina Leonardo Rosales,Punta Alta,21
2019,12,16,6182,Coronel de Marina Leonardo Rosales,Punta Alta,15
2019,1,16,6189,Coronel Dorrego,Coronel Dorrego,13
2019,2,16,6189,Coronel Dorrego,Coronel Dorrego,7
2019,3,16,6189,Coronel Dorrego,Coronel Dorrego,14
2019,4,16,6189,Coronel Dorrego,Coronel Dorrego,10
2019,5,16,6189,Coronel Dorrego,Coronel Dorrego,13
2019,6,16,6189,Coronel Dorrego,Coronel Dorrego,14
2019,7,16,6189,Coronel Dorrego,Coronel Dorrego,10
2019,8,16,6189,Coronel Dorrego,Coronel Dorrego,18
2019,9,16,6189,Coronel Dorrego,Coronel Dorrego,13
2019,10,16,6189,Coronel Dorrego,Coronel Dorrego,10
2019,11,16,6189,Coronel Dorrego,Coronel Dorrego,7
2019,12,16,6189,Coronel Dorrego,Coronel Dorrego,6
2019,10,16,6189,Coronel Dorrego,Oriente,2
2019,12,16,6189,Coronel Dorrego,Oriente,1
2019,1,16,6196,Coronel Pringles,Coronel Pringles,18
2019,2,16,6196,Coronel Pringles,Coronel Pringles,23
2019,3,16,6196,Coronel Pringles,Coronel Pringles,12
2019,4,16,6196,Coronel Pringles,Coronel Pringles,21
2019,5,16,6196,Coronel Pringles,Coronel Pringles,22
2019,6,16,6196,Coronel Pringles,Coronel Pringles,19
2019,7,16,6196,Coronel Pringles,Coronel Pringles,17
2019,8,16,6196,Coronel Pringles,Coronel Pringles,14
2019,9,16,6196,Coronel Pringles,Coronel Pringles,24
2019,10,16,6196,Coronel Pringles,Coronel Pringles,24
2019,11,16,6196,Coronel Pringles,Coronel Pringles,19
2019,12,16,6196,Coronel Pringles,Coronel Pringles,17
2019,9,16,6196,Coronel Pringles,Indio Rico,1
2019,1,19,6203,Coronel Suárez,Coronel Suárez,24
2019,2,19,6203,Coronel Suárez,Coronel Suárez,24
2019,3,19,6203,Coronel Suárez,Coronel Suárez,22
2019,4,19,6203,Coronel Suárez,Coronel Suárez,28
2019,5,19,6203,Coronel Suárez,Coronel Suárez,31
2019,6,19,6203,Coronel Suárez,Coronel Suárez,29
2019,7,19,6203,Coronel Suárez,Coronel Suárez,45
2019,8,19,6203,Coronel Suárez,Coronel Suárez,35
2019,9,19,6203,Coronel Suárez,Coronel Suárez,69
2019,10,19,6203,Coronel Suárez,Coronel Suárez,30
2019,11,19,6203,Coronel Suárez,Coronel Suárez,25
2019,12,19,6203,Coronel Suárez,Coronel Suárez,32
2019,1,19,6203,Coronel Suárez,Huanguelén,4
2019,2,19,6203,Coronel Suárez,Huanguelén,5
2019,3,19,6203,Coronel Suárez,Huanguelén,5
2019,4,19,6203,Coronel Suárez,Huanguelén,4
2019,5,19,6203,Coronel Suárez,Huanguelén,8
2019,6,19,6203,Coronel Suárez,Huanguelén,4
2019,7,19,6203,Coronel Suárez,Huanguelén,4
2019,8,19,6203,Coronel Suárez,Huanguelén,7
2019,10,19,6203,Coronel Suárez,Huanguelén,4
2019,11,19,6203,Coronel Suárez,Huanguelén,4
2019,12,19,6203,Coronel Suárez,Huanguelén,6
