Jurisdiccion_cod;Jurisdiccion_nombre;Año;Sexo;Edad;n;m;a;q;l;d;L;T;P;e
46;La Rioja;2019;A;0;1;0,009321584;0,07322184;0,009241745;100000;924,1744537;99143,4953;7727758,162;0,990166585;77,27758162
46;La Rioja;2019;A;1;4;0,000377452;1,567685078;0,001508422;99075,82555;149,4481609;395939,7972;7628614,666;0,998623099;76,99774011
46;La Rioja;2019;A;5;5;0,000186086;2,497041788;0,000929996;98926,37739;92,00116894;494401,6118;7232674,869;0,998693653;73,11169235
46;La Rioja;2019;A;10;5;0,000377861;2,769592986;0,001887713;98834,37622;186,5709698;493755,7519;6738273,257;0,997367227;68,17742485
46;La Rioja;2019;A;15;5;0,000671038;2,629879942;0,00334986;98647,80525;330,4563485;492455,805;6244517,505;0,996324902;63,30112961
46;La Rioja;2019;A;20;5;0,000778033;2,535585921;0,003882722;98317,3489;381,7388861;490645,9818;5752061,7;0,995918774;58,50505292
46;La Rioja;2019;A;25;5;0,00086892;2,563530418;0,004335419;97935,61001;424,5919401;488643,5447;5261415,718;0,995357881;53,72321383
46;La Rioja;2019;A;30;5;0,001009719;2,597472061;0,005036378;97511,01807;491,1023459;486375,2033;4772772,174;0,99436255;48,94597829
46;La Rioja;2019;A;35;5;0,001278725;2,629026569;0,006374302;97019,91573;618,4342161;483633,2875;4286396,971;0,992438532;44,18058847
46;La Rioja;2019;A;40;5;0,00181048;2,662685254;0,009014255;96401,48151;868,9875671;479976,3101;3802763,683;0,988753222;39,44714981
46;La Rioja;2019;A;45;5;0,002809263;2,686534368;0,013955617;95532,49394;1333,214894;474578,1229;3322787,373;0,98208862;34,78175054
46;La Rioja;2019;A;50;5;0,004577008;2,694297046;0,02264605;94199,27905;2133,241621;466077,7737;2848209,25;0,970729564;30,23599839
46;La Rioja;2019;A;55;5;0,007550298;2,688916804;0,037104049;92066,03743;3416,022785;452435,4743;2382131,476;0,952365153;25,87416101
46;La Rioja;2019;A;60;5;0,012340907;2,674414315;0,05998303;88650,01464;5317,496451;430883,7796;1929696,002;0,924084348;21,7675768
46;La Rioja;2019;A;65;5;0,019777338;2,652050653;0,094498539;83332,51819;7874,801237;398172,9565;1498812,222;0,882547669;17,9859226
46;La Rioja;2019;A;70;5;0,030953711;2,620560428;0,144151442;75457,71696;10877,33868;351406,6147;1100639,266;0,824366825;14,58617237
46;La Rioja;2019;A;75;5;0,047317185;2,576901845;0,212250516;64580,37827;13707,2186;289687,9553;749232,6512;0,746990663;11,60155253
46;La Rioja;2019;A;80;5;0,070866329;2,523870486;0,301437192;50873,15967;15335,0624;216394,1978;459544,6959;0,644103881;9,033146337
46;La Rioja;2019;A;85;5;0,107575573;2,4449548;0,421911169;35538,09727;14993,92017;139380,3426;243150,4982;0,511218644;6,841967264
46;La Rioja;2019;A;90;5;0,164407586;2,313876065;0,570218514;20544,17711;11714,67013;71253,8297;103770,1556;0,363464557;5,05107384
46;La Rioja;2019;A;95;5;0,245151637;2,125641241;0,719065782;8829,506975;6348,996342;25898,24163;32516,32586;0,20353112;3,682688733
46;La Rioja;2019;A;100;w;0,374807958;2,668033;1;2480,510633;2480,510633;6618,084225;6618,084225;;2,668033
46;La Rioja;2019;M;0;1;0,008150971;0,074269782;0,008089927;100000;808,9927368;99251,09098;7989852,075;0,991352155;79,89852075
46;La Rioja;2019;M;1;4;0,000343589;1,510831508;0,001373181;99191,00726;136,2071889;396424,9864;7890600,984;0,998861958;79,54956
46;La Rioja;2019;M;5;5;0,000129627;2,475483511;0,000647923;99054,80007;64,17985012;495111,9773;7494175,998;0,998997365;75,65686864
46;La Rioja;2019;M;10;5;0,000307625;2,781617284;0,001537077;98990,62022;152,1561693;494615,5605;6999064,02;0,997924453;70,70431526
46;La Rioja;2019;M;15;5;0,000502452;2,567152755;0,002509192;98838,46405;248,0046936;493588,9627;6504448,46;0,997639909;65,80887838
46;La Rioja;2019;M;20;5;0,000426768;2,486331242;0,002131551;98590,45936;210,1506344;492424,0477;6010859,497;0,997804045;60,96796319
46;La Rioja;2019;M;25;5;0,000472557;2,59316145;0,002360099;98380,30873;232,1872271;491342,7065;5518435,449;0,997208658;56,09288607
46;La Rioja;2019;M;30;5;0,000670578;2,658274157;0,003347634;98148,1215;328,5639498;489971,2008;5027092,743;0,995862661;51,2194494
46;La Rioja;2019;M;35;5;0,001016966;2,674906317;0,005072836;97819,55755;496,2226063;487944,0237;4537121,542;0,99366232;46,38256046
46;La Rioja;2019;M;40;5;0,001568477;2,678982198;0,007813937;97323,33494;760,4783975;484851,5908;4049177,518;0,99019533;41,60541273
46;La Rioja;2019;M;45;5;0,002439086;2,68018544;0,012126812;96562,85655;1170,999628;480097,7807;3564325,928;0,984742012;36,91197687
46;La Rioja;2019;M;50;5;0,003816699;2,679693817;0,018915975;95391,85692;1804,430004;472772,4545;3084228,147;0,976159544;32,33219529
46;La Rioja;2019;M;55;5;0,006003367;2,677081123;0,029604;93587,42691;2770,562163;461501,3434;2611455,692;0,962671818;27,90391593
46;La Rioja;2019;M;60;5;0,009482129;2,671311941;0,046386392;90816,86475;4212,666688;444274,3371;2149954,349;0,941584088;23,67351433
46;La Rioja;2019;M;65;5;0,015020849;2,66066118;0,072554754;86604,19806;6283,546283;418321,6466;1705680,012;0,908974493;19,69511929
46;La Rioja;2019;M;70;5;0,023826325;2,642384096;0,112795524;80320,65178;9059,810014;380243,7067;1287358,365;0,859550967;16,02773803
46;La Rioja;2019;M;75;5;0,037756063;2,612235881;0,173168711;71260,84177;12340,14813;326838,8459;907114,6584;0,787150325;12,72949682
46;La Rioja;2019;M;80;5;0,059565938;2,563907156;0,2600887;58920,69363;15324,60663;257271,3036;580275,8125;0,687192051;9,848421272
46;La Rioja;2019;M;85;5;0,093089352;2,497487023;0,377504361;43596,08701;16457,71295;176794,7948;323004,5089;0,551599169;7,409025238
46;La Rioja;2019;M;90;5;0,149293645;2,378133287;0,536476343;27138,37405;14559,09567;97519,86196;146209,7141;0,391234788;5,387563523
46;La Rioja;2019;M;95;5;0,230796424;2,19006183;0,700009429;12579,27838;8805,613479;38153,16248;48689,85216;0,216404224;3,87063953
46;La Rioja;2019;M;100;w;0,358145207;2,792163574;1;3773,664903;3773,664903;10536,68968;10536,68968;;2,792163574
46;La Rioja;2019;V;0;1;0,010438843;0,072223801;0,010338713;100000;1033,871327;99040,79879;7479046,24;0,989039822;74,7904624
46;La Rioja;2019;V;1;4;0,000409778;1,621831335;0,001637516;98966,12867;162,0586105;395479,112;7380005,441;0,998394964;74,57102284
46;La Rioja;2019;V;5;5;0,000240007;2,517573481;0,00119932;98804,07006;118,4976631;493726,1886;6984526,329;0,998399778;70,69067423
46;La Rioja;2019;V;10;5;0,000444981;2,758141274;0,002222685;98685,5724;219,3469703;492936,1171;6490800,141;0,996855793;65,77253375
46;La Rioja;2019;V;15;5;0,000832302;2,689620119;0,004153523;98466,22543;408,9817341;491386,224;5997864,024;0,995079383;60,91290691
46;La Rioja;2019;V;20;5;0,001114911;2,582495138;0,005559572;98057,2437;545,1562686;488968,3005;5506477,8;0,994056901;56,15574732
46;La Rioja;2019;V;25;5;0,001250528;2,535310388;0,006233427;97512,08743;607,8345238;486062,3137;5017509,499;0,99355999;51,4552568
46;La Rioja;2019;V;30;5;0,001337457;2,539565302;0,006665351;96904,2529;645,9008184;482932,0677;4531447,186;0,992929297;46,76210847
46;La Rioja;2019;V;35;5;0,001532429;2,585331571;0,007633896;96258,35208;734,8262254;479517,3987;4048515,118;0,991267259;42,05884508
46;La Rioja;2019;V;40;5;0,002045589;2,647164355;0,010178955;95523,52586;972,3296335;475329,8975;3568997,719;0,987363142;37,36249983
46;La Rioja;2019;V;45;5;0,003169896;2,692580965;0,015734392;94551,19623;1487,705623;469323,2209;3093667,822;0,979518582;32,71949954
46;La Rioja;2019;V;50;5;0,005321597;2,708204883;0,026287382;93063,4906;2446,395542;459710,8157;2624344,601;0,965423268;28,1995075
46;La Rioja;2019;V;55;5;0,009082033;2,700188881;0,04448109;90617,09506;4030,747187;443815,5181;2164633,785;0,942142002;23,88769783
46;La Rioja;2019;V;60;5;0,015233552;2,677368956;0,073564891;86586,34787;6369,715272;418137,2409;1720818,267;0,906301123;19,87401374
46;La Rioja;2019;V;65;5;0,0247792;2,643850151;0,117061535;80216,6326;9390,282144;378958,2511;1302681,026;0,854629666;16,23953766
46;La Rioja;2019;V;70;5;0,038930308;2,599775982;0,178017338;70826,35046;12608,31837;323868,9637;923722,7749;0,784935779;13,04207783
46;La Rioja;2019;V;75;5;0,059041015;2,543250382;0,257809994;58218,03209;15009,19048;254216,3375;599853,8112;0,698078039;10,30357416
46;La Rioja;2019;V;80;5;0,08646892;2,485740325;0,355136118;43208,84161;15345,02027;177462,8424;345637,4738;0,585421215;7,999230271
46;La Rioja;2019;V;85;5;0,130905426;2,394924112;0,488082077;27863,82134;13599,8318;103890,5128;168174,6314;0,448341366;6,035591076
46;La Rioja;2019;V;90;5;0,193344783;2,25267871;0,631358667;14263,98954;9005,693427;46578,41441;64284,11861;0,311757127;4,50674185
46;La Rioja;2019;V;95;5;0,276104871;2,0642883;0,76248292;5258,296112;4009,360974;14521,15264;17705,7042;0,179860203;3,367194205
46;La Rioja;2019;V;100;w;0,392185561;2,549813405;1;1248,935138;1248,935138;3184,551557;3184,551557;;2,549813405
50;Mendoza;2019;A;0;1;0,007096169;0,066807991;0,007049486;100000;704,9486292;99342,14757;7808081,302;0,992412801;78,08081302
50;Mendoza;2019;A;1;4;0,000328036;1,573062156;0,0013111;99295,05137;130,1857185;396864,2528;7708739,154;0,998886339;77,63467613
50;Mendoza;2019;A;5;5;0,000130307;2,359624023;0,000651309;99164,86565;64,58692925;495653,7945;7311874,902;0,999292623;73,73453141
50;Mendoza;2019;A;10;5;0,000180237;2,779666632;0,000900823;99100,27872;89,27183217;495303,1804;6816221,107;0,998265863;68,7810488
50;Mendoza;2019;A;15;5;0,00055673;2,781185199;0,002780217;99011,00689;275,2720381;494444,2568;6320917,927;0,996590333;63,84055799
50;Mendoza;2019;A;20;5;0,000772428;2,582084549;0,00385494;98735,73485;380,6203675;492758,3664;5826473,67;0,995985816;59,01078954
50;Mendoza;2019;A;25;5;0,000826126;2,545352547;0,004122273;98355,11449;405,4466341;490780,3439;5333715,303;0,995737335;54,22916064
50;Mendoza;2019;A;30;5;0,000895156;2,576816398;0,004466095;97949,66785;437,4525006;488688,3115;4842934,96;0,995040211;49,44309732
50;Mendoza;2019;A;35;5;0,001124119;2,628045747;0,005605651;97512,21535;546,6194256;486264,5205;4354246,648;0,993283596;44,65334556
50;Mendoza;2019;A;40;5;0,001623412;2,666885373;0,008086431;96965,59592;784,1056068;482998,5714;3867982,128;0,989867015;39,89025273
50;Mendoza;2019;A;45;5;0,002533961;2,686254739;0,012595957;96181,49032;1211,497877;478104,3541;3384983,556;0,983914562;35,19371082
50;Mendoza;2019;A;50;5;0,00408705;2,69264803;0,020244339;94969,99244;1922,604748;470413,8364;2906879,202;0,974000323;30,60839669
50;Mendoza;2019;A;55;5;0,006669365;2,691690948;0,032841233;93047,38769;3055,790983;458183,2285;2436465,366;0,957845322;26,18520977
50;Mendoza;2019;A;60;5;0,010914735;2,684966874;0,053228693;89991,59671;4790,13509;438868,6621;1978282,137;0,931965607;21,98296518
50;Mendoza;2019;A;65;5;0,017843992;2,671153218;0,085660269;85201,46162;7298,380106;409010,4991;1539413,475;0,891290787;18,06792332
50;Mendoza;2019;A;70;5;0,02907989;2,644738292;0,13607928;77903,08151;10600,99523;364547,2895;1130402,976;0,829947443;14,51037564
50;Mendoza;2019;A;75;5;0,046778445;2,600847544;0,210291499;67302,08629;14153,05664;302555,0909;765855,6866;0,742454498;11,37937513
50;Mendoza;2019;A;80;5;0,074163242;2,532239208;0,313449566;53149,02965;16659,54026;224633,388;463300,5957;0,627048779;8,717009487
50;Mendoza;2019;A;85;5;0,114967213;2,431654555;0,443794432;36489,48939;16193,83223;140856,0917;238667,2077;0,488517887;6,540711086
50;Mendoza;2019;A;90;5;0,17506281;2,288143078;0,593535748;20295,65716;12046,19805;68810,72024;97811,11604;0,341590963;4,819312589
50;Mendoza;2019;A;95;5;0,259575279;2,092089333;0,73960584;8249,459113;6101,34814;23505,12022;29000,3958;0,189489675;3,51542997
50;Mendoza;2019;A;100;w;0,39090141;2,558189799;1;2148,110973;2148,110973;5495,275578;5495,275578;;2,558189799
50;Mendoza;2019;M;0;1;0,006304577;0,068803339;0,00626778;100000;626,7779624;99416,34645;8100889,163;0,993227825;81,00889163
50;Mendoza;2019;M;1;4;0,000299056;1,513798021;0,001195336;99373,22204;118,7843481;397197,5663;8001472,816;0,99901115;80,51940606
50;Mendoza;2019;M;5;5;0,000111986;2,311819403;0,000559762;99254,43769;55,55885923;496122,8362;7604275,25;0,999449736;76,61395729
50;Mendoza;2019;M;10;5;0,000126924;2,703098297;0,000634437;99198,87883;62,93543263;495849,8376;7108152,414;0,998982054;71,6555721
50;Mendoza;2019;M;15;5;0,000297233;2,727220829;0,001485161;99135,9434;147,232825;495345,0893;6612302,576;0,998276145;66,69934586
50;Mendoza;2019;M;20;5;0,000378882;2,585493045;0,001892677;98988,71057;187,3536151;494491,1863;6116957,487;0,997936481;61,79449608
50;Mendoza;2019;M;25;5;0,000449741;2,584910448;0,002246264;98801,35696;221,9339062;493470,7945;5622466,301;0,997478114;56,90677207
50;Mendoza;2019;M;30;5;0,000572087;2,617874166;0,002856543;98579,42305;281,5963488;492226,3173;5128995,506;0,996636577;52,02906801
50;Mendoza;2019;M;35;5;0,000796469;2,649540622;0,003974903;98297,8267;390,7243495;490570,7518;4636769,189;0,995149232;47,17061755
50;Mendoza;2019;M;40;5;0,001182104;2,670382551;0,005894287;97907,10235;577,0925599;488191,1069;4146198,437;0,992643769;42,34829075
50;Mendoza;2019;M;45;5;0,001825931;2,682999364;0,009091194;97330,00979;884,8459945;484599,8602;3658007,33;0,988486416;37,58355042
50;Mendoza;2019;M;50;5;0,0028978;2,690780855;0,014392691;96445,1638;1388,105473;479020,3793;3173407,47;0,981577187;32,90374908
50;Mendoza;2019;M;55;5;0,004696494;2,69511189;0,023230995;95057,05833;2208,270078;470195,4762;2694387,091;0,970023228;28,34494501
50;Mendoza;2019;M;60;5;0,007748149;2,695654365;0,038061186;92848,78825;3533,934961;456100,5336;2224191,615;0,950616992;23,95498807
50;Mendoza;2019;M;65;5;0,012980376;2,690588233;0,063012937;89314,85329;5627,991224;433576,9173;1768091,081;0,918015643;19,79615949
50;Mendoza;2019;M;70;5;0,022022866;2,672318828;0,104744875;83686,86206;8765,769919;398030,3927;1334514,164;0,865483688;15,94651933
50;Mendoza;2019;M;75;5;0,036995552;2,636900498;0,170106351;74921,09214;12744,55363;344488,8124;936483,7709;0,785530886;12,49960117
50;Mendoza;2019;M;80;5;0,061507504;2,580192482;0,267694808;62176,53852;16644,33653;270606,6019;591994,9585;0,671735524;9,521195175
50;Mendoza;2019;M;85;5;0,10056423;2,489906179;0,401477844;45532,20199;18280,17027;181776,0675;321388,3566;0,526354695;7,05848482
50;Mendoza;2019;M;90;5;0,160188482;2,35222361;0,56240297;27252,03172;15326,62358;95678,68655;139612,2891;0,36693898;5,123004792
50;Mendoza;2019;M;95;5;0,245514199;2,155450065;0,722790467;11925,40814;8619,571322;35108,23966;43933,60253;0,200879563;3,684033453
50;Mendoza;2019;M;100;w;0,374583671;2,669630522;1;3305,836819;3305,836819;8825,362872;8825,362872;;2,669630522
50;Mendoza;2019;V;0;1;0,007851189;0,06490766;0,007793969;100000;779,3968833;99271,19194;7530077,486;0,99163852;75,30077486
50;Mendoza;2019;V;1;4;0,00035568;1,629504188;0,001421521;99220,60312;141,0441666;396548,0679;7430806,294;0,998766951;74,89176704
50;Mendoza;2019;V;5;5;0,000147787;2,405152232;0,00073865;99079,55895;73,18509118;495207,8906;7034258,226;0,999148667;70,99605913
50;Mendoza;2019;V;10;5;0,000231118;2,852588855;0,001155018;99006,37386;114,3541174;494786,304;6539050,335;0,997600711;66,04676124
50;Mendoza;2019;V;15;5;0,00080473;2,832579837;0,004016645;98892,01974;397,2141459;493599,1688;6044264,031;0,994950697;61,11983603
50;Mendoza;2019;V;20;5;0,001149819;2,578838361;0,005733134;98494,8056;564,6839413;491106,8369;5550664,863;0,994090237;56,35489942
50;Mendoza;2019;V;25;5;0,001188479;2,507678356;0,005924844;97930,12165;580,2206607;488204,5118;5059558,026;0,994064725;51,66498254
50;Mendoza;2019;V;30;5;0,00120725;2,537713761;0,006018362;97349,90099;585,8869309;485306,8836;4571353,514;0,993509743;46,95796778
50;Mendoza;2019;V;35;5;0,001441627;2,607574437;0,007183362;96764,01406;695,0909266;482157,117;4086046,63;0,991485838;42,22692361
50;Mendoza;2019;V;40;5;0,002052624;2,663554728;0,010214134;96068,92314;981,2608897;478051,9533;3603889,513;0,987173322;37,51358291
50;Mendoza;2019;V;45;5;0,003226383;2,689355096;0,016012539;95087,66225;1522,594908;471920,1351;3125837,56;0,979443237;32,87321916
50;Mendoza;2019;V;50;5;0,005260822;2,694426292;0,025988884;93565,06734;2431,651676;462218,9845;2653917,425;0,966506389;28,36440459
50;Mendoza;2019;V;55;5;0,008647031;2,688432907;0,042387896;91133,41566;3862,95375;446737,6015;2191698,441;0,945593992;24,04933936
50;Mendoza;2019;V;60;5;0,014171537;2,674788311;0,068597278;87270,46191;5986,516165;422432,3922;1744960,839;0,912698821;19,99486196
50;Mendoza;2019;V;65;5;0,023055751;2,65264368;0,109360177;81283,94575;8889,226661;385553,5464;1322528,447;0,862563724;16,27047549
50;Mendoza;2019;V;70;5;0,037132132;2,618471116;0,170576376;72394,71909;12348,82885;332564,5028;936974,9004;0,789392099;12,94258631
50;Mendoza;2019;V;75;5;0,059021272;2,566511396;0,258044106;60045,89024;15494,48807;262523,791;604410,3976;0,688882399;10,06580792
50;Mendoza;2019;V;80;5;0,092199075;2,486569422;0,374264764;44551,40216;16674,02002;180848,0191;341886,6065;0,564621419;7,673980839
50;Mendoza;2019;V;85;5;0,139131829;2,376176819;0,509619;27877,38215;14206,84362;102110,6651;161038,5875;0,427115524;5,776675393
50;Mendoza;2019;V;90;5;0,204571412;2,227113999;0,652643144;13670,53853;8921,983253;43613,05019;58927,92236;0,292371462;4,31057798
50;Mendoza;2019;V;95;5;0,290406949;2,031745778;0,779824627;4748,555278;3703,040347;12751,21124;15314,87217;0,167396822;3,225164554
50;Mendoza;2019;V;100;w;0,407821066;2,452055776;1;1045,51493;1045,51493;2563,660924;2563,660924;;2,452055776
54;Misiones;2019;A;0;1;0,007903381;0,069134645;0,007845661;100000;784,5660921;99269,67461;7553165,495;0,991221558;75,53165495
54;Misiones;2019;A;1;4;0,000540814;1,571079312;0,002160417;99215,43391;214,346718;396341,1045;7453895,82;0,998370421;75,12839007
54;Misiones;2019;A;5;5;0,00015313;2,330137608;0,00076534;99001,08719;75,76944689;494803,142;7057554,715;0,999090664;71,28764861
54;Misiones;2019;A;10;5;0,000250265;2,790246683;0,001250632;98925,31774;123,719209;494353,1998;6562751,574;0,997874136;66,34046494
54;Misiones;2019;A;15;5;0,000642974;2,77501833;0,003210275;98801,59853;317,1803307;493302,2722;6068398,374;0,995877812;61,42004243
54;Misiones;2019;A;20;5;0,000986402;2,620036708;0,004920461;98484,4182;484,5887319;491268,7876;5575096,101;0,994636618;56,60891543
54;Misiones;2019;A;25;5;0,0011437;2,557090614;0,005702569;97999,82947;558,8508301;488633,9254;5083827,314;0,993995202;51,87587919
54;Misiones;2019;A;30;5;0,001273832;2,567293329;0,006349485;97440,97864;618,6999882;485699,7776;4595193,388;0,993009308;47,15873601
54;Misiones;2019;A;35;5;0,00156832;2,611085004;0,007812329;96822,27865;756,4075369;482304,4;4109493,611;0,990794413;42,44367792
54;Misiones;2019;A;40;5;0,002197394;2,652649607;0,010930588;96065,87112;1050,056487;477864,5051;3627189,211;0,986465935;37,75731348
54;Misiones;2019;A;45;5;0,003361324;2,676254478;0,016676364;95015,81463;1584,518316;471397,0558;3149324,706;0,978856902;33,14526869
54;Misiones;2019;A;50;5;0,005358293;2,684016457;0,026463068;93431,29631;2472,478769;461430,2614;2677927,65;0,966222101;28,66199823
54;Misiones;2019;A;55;5;0,008658209;2,681481605;0,042439111;90958,81754;3860,211335;445844,1167;2216497,389;0,945955856;24,36814207
54;Misiones;2019;A;60;5;0,013992883;2,671063528;0,067756337;87098,60621;5901,482499;421748,8532;1770653,272;0,91433306;20,32929514
54;Misiones;2019;A;65;5;0,022470769;2,64958589;0,106717493;81197,12371;8665,153507;385618,9195;1348904,419;0,867626549;16,61271184
54;Misiones;2019;A;70;5;0,035274821;2,620181834;0,162714598;72531,9702;11802,01034;334573,2124;963285,4991;0,799620876;13,28084011
54;Misiones;2019;A;75;5;0,055659752;2,574462311;0,245196103;60729,95986;14890,74949;267531,7252;628712,2867;0,703640762;10,35258854
54;Misiones;2019;A;80;5;0,08697566;2,498917394;0,357179796;45839,21038;16372,83983;188246,227;361180,5615;0,579554235;7,879292826
54;Misiones;2019;A;85;5;0,134073276;2,38618241;0,496404764;29466,37055;14627,24671;109098,898;172934,3345;0,435412843;5,868871234
54;Misiones;2019;A;90;5;0,202545134;2,225742422;0,648388275;14839,12384;9621,513912;47503,06134;63835,43649;0,288004148;4,301833259
54;Misiones;2019;A;95;5;0,298293855;1,959807262;0,782155385;5217,609931;4080,981705;13681,07871;16332,37515;0,162333795;3,130240736
54;Misiones;2019;A;100;w;0,428706579;2,332597745;1;1136,628226;1136,628226;2651,296437;2651,296437;;2,332597745
54;Misiones;2019;M;0;1;0,006929609;0,070655804;0,006885268;100000;688,5268092;99360,12161;7823867,572;0,992204097;78,23867572
54;Misiones;2019;M;1;4;0,000510718;1,51279272;0,002040279;99311,47319;202,6230912;396741,9271;7724507,45;0,998507253;77,78061489
54;Misiones;2019;M;5;5;0,000137767;2,322040766;0,000688583;99108,8501;68,24464588;495361,4941;7327765,523;0,999168778;73,93654064
54;Misiones;2019;M;10;5;0,000227155;2,747147284;0,001135193;99040,60545;112,4301851;494949,7386;6832404,029;0,998349609;68,98588713
54;Misiones;2019;M;15;5;0,000452209;2,726583737;0,002258724;98928,17527;223,4514518;494132,8782;6337454,29;0,997165606;64,06116633
54;Misiones;2019;M;20;5;0,000677057;2,628028685;0,003379857;98704,72382;333,6078865;492732,3107;5843321,412;0,996193593;59,20001785
54;Misiones;2019;M;25;5;0,000841725;2,582550766;0,004200078;98371,11593;413,1663697;490856,7709;5350589,101;0,995389517;54,39187154
54;Misiones;2019;M;30;5;0,001014769;2,587656302;0,005061456;97957,94956;495,8098194;488593,6841;4859732,33;0,994303235;49,61039254
54;Misiones;2019;M;35;5;0,00129511;2,615272504;0,006455614;97462,13974;629,1779273;485810,2808;4371138,646;0,992432544;44,84960681
54;Misiones;2019;M;40;5;0,001787683;2,643729013;0,008900921;96832,96181;861,9025888;482133,933;3885328,366;0,989199658;40,12402691
54;Misiones;2019;M;45;5;0,002628391;2,663775532;0,013061751;95971,05923;1253,550067;476926,7218;3403194,433;0,983784556;35,46063219
54;Misiones;2019;M;50;5;0,004028229;2,674940567;0,019954255;94717,50916;1890,017344;469193,1431;2926267,711;0,974887299;30,89468607
54;Misiones;2019;M;55;5;0,006336769;2,679139829;0,031224632;92827,49181;2898,504264;457410,436;2457074,568;0,960401327;26,46925517
54;Misiones;2019;M;60;5;0,010140787;2,677270887;0,049537125;89928,98755;4454,82348;439297,5896;1999664,132;0,936971267;22,23603519
54;Misiones;2019;M;65;5;0,016422907;2,668340131;0,079086121;85474,16407;6759,820061;411609,2192;1560366,542;0,899585661;18,2554174
54;Misiones;2019;M;70;5;0,026811405;2,653631083;0,126122714;78714,34401;9927,666714;370277,7514;1148757,323;0,839147424;14,59400237
54;Misiones;2019;M;75;5;0,04489024;2,618632323;0,202774564;68786,67729;13948,18853;310717,6212;778479,5714;0,746695637;11,31730158
54;Misiones;2019;M;80;5;0,074229742;2,550773628;0,314052293;54838,48876;17222,15312;232011,4922;467761,9503;0,619990109;8,529811102
54;Misiones;2019;M;85;5;0,120329189;2,444246723;0,460138699;37616,33564;17308,73173;143844,8304;235750,4581;0,466348243;6,267236137
54;Misiones;2019;M;90;5;0,189206887;2,285272237;0,62500409;20307,60391;12692,33551;67081,78397;91905,62772;0,309202881;4,525675611
54;Misiones;2019;M;95;5;0,284748642;2,065051069;0,775576395;7615,268401;5906,22241;20741,88085;24823,84375;0,164437181;3,2597464
54;Misiones;2019;M;100;w;0,418682392;2,388445321;1;1709,045991;1709,045991;4081,962899;4081,962899;;2,388445321
54;Misiones;2019;V;0;1;0,008832459;0,067685922;0,008760321;100000;876,0320758;99183,26296;7296225,291;0,990287804;72,96225291
54;Misiones;2019;V;1;4;0,000569532;1,626590351;0,002275051;99123,96792;225,5120769;395960,6392;7197042,028;0,998238066;72,6064763
54;Misiones;2019;V;5;5;0,000167794;2,337848886;0,000838597;98898,45585;82,93592404;494271,4913;6801081,389;0,999017708;68,76832738
54;Misiones;2019;V;10;5;0,000272326;2,83129373;0,001360825;98815,51992;134,4706603;493785,9723;6306809,898;0,997435504;63,82408252
54;Misiones;2019;V;15;5;0,000825238;2,821146514;0,004118784;98681,04926;406,4459297;492519,6602;5813023,926;0,994625701;58,90719615
54;Misiones;2019;V;20;5;0,001282741;2,612425302;0,006394124;98274,60333;628,3800132;489872,7124;5320504,265;0,993135605;54,13915788
54;Misiones;2019;V;25;5;0,001433882;2,532842849;0,007144136;97646,22332;697,5979352;486510,0329;4830631,553;0,992659946;49,47074642
54;Misiones;2019;V;30;5;0,00152346;2,547900021;0,00758895;96948,62538;735,7382442;482939,0232;4344121,52;0,991770083;44,80849009
54;Misiones;2019;V;35;5;0,001832242;2,607096909;0,009121217;96212,88714;877,5785936;478964,4752;3861182,497;0,989220555;40,13165608
54;Misiones;2019;V;40;5;0,002594442;2,66114541;0,012893971;95335,30855;1229,250676;473801,5041;3382218,022;0,983826313;35,47707637
54;Misiones;2019;V;45;5;0,004075455;2,688139188;0,020187076;94106,05787;1899,726172;466138,3869;2908416,518;0,974060243;30,90573108
54;Misiones;2019;V;50;5;0,006667162;2,692660162;0,03283076;92206,3317;3027,203935;454046,8703;2442278,131;0,957682545;26,48709786
54;Misiones;2019;V;55;5;0,010983815;2,683711867;0,05355651;89179,12776;4776,122832;434832,7622;1988231,261;0,931436425;22,29480497
54;Misiones;2019;V;60;5;0,017972618;2,665151758;0,086244003;84403,00493;7279,252993;405019,0736;1553398,498;0,890821776;18,40454021
54;Misiones;2019;V;65;5;0,029045904;2,631724708;0,135882352;77123,75194;10479,75679;360799,8106;1148379,425;0,832739664;14,89008763
54;Misiones;2019;V;70;5;0,04522215;2,588325406;0,203875825;66643,99515;13587,09951;300452,3131;787579,6141;0,753280564;11,81771309
54;Misiones;2019;V;75;5;0,069760011;2,532395633;0,297575393;53056,89564;15788,42659;226324,8878;487127,301;0,64794869;9,181225082
54;Misiones;2019;V;80;5;0,106132271;2,449530505;0,417617638;37268,46906;15563,97002;146646,9145;260802,4132;0,520277168;6,997937393
54;Misiones;2019;V;85;5;0,158242721;2,330883065;0,556264921;21704,49903;12073,45145;76297,04145;114155,4987;0,382669742;5,259531607
54;Misiones;2019;V;90;5;0,229373591;2,169047361;0,695347194;9631,047588;6696,921914;29196,56917;37858,45723;0,250498241;3,930876354
54;Misiones;2019;V;95;5;0,32031129;1,859575066;0,798417479;2934,125674;2342,657224;7313,689211;8661,888061;0,155647226;2,95211897
54;Misiones;2019;V;100;w;0,438710098;2,279409578;1;591,4684498;591,4684498;1348,19885;1348,19885;;2,279409578
58;Neuquén;2019;A;0;1;0,005770269;0,062955271;0,005739237;100000;573,9236917;99462,20783;7845139,693;0,993767898;78,45139693
