anio,mes,partido,municipio_id,defunciones_femeninas,defunciones_masculinas,total
2023,2,Balcarce,6063,12,12,24
2023,3,Balcarce,6063,14,21,35
2023,4,Balcarce,6063,16,17,33
2023,5,Balcarce,6063,17,22,39
2023,6,Balcarce,6063,12,20,32
2023,7,Balcarce,6063,23,24,47
2023,8,Balcarce,6063,16,27,43
2023,9,Balcarce,6063,19,20,39
2023,10,Balcarce,6063,11,11,22
2023,11,Balcarce,6063,12,9,21
2023,12,Balcarce,6063,18,14,32
2023,1,Baradero,6070,10,11,21
2023,2,Baradero,6070,12,11,23
2023,3,Baradero,6070,10,15,25
2023,4,Baradero,6070,12,7,19
2023,5,Baradero,6070,17,11,28
2023,6,Baradero,6070,21,11,32
2023,7,Baradero,6070,14,20,34
2023,8,Baradero,6070,18,19,37
2023,9,Baradero,6070,17,12,29
2023,10,Baradero,6070,13,12,25
2023,11,Baradero,6070,19,10,29
2023,12,Baradero,6070,7,15,22
2023,1,Benito Juárez,6084,6,8,14
2023,2,Benito Juárez,6084,3,11,14
2023,3,Benito Juárez,6084,10,10,20
2023,4,Benito Juárez,6084,6,6,12
2023,5,Benito Juárez,6084,10,8,18
2023,6,Benito Juárez,6084,10,10,20
2023,7,Benito Juárez,6084,11,10,21
2023,8,Benito Juárez,6084,14,10,24
2023,9,Benito Juárez,6084,5,13,18
2023,10,Benito Juárez,6084,4,7,11
2023,11,Benito Juárez,6084,10,11,21
2023,12,Benito Juárez,6084,4,5,9
2023,1,Berazategui,6091,76,62,138
2023,2,Berazategui,6091,55,64,119
2023,3,Berazategui,6091,45,56,101
2023,4,Berazategui,6091,60,61,121
2023,5,Berazategui,6091,85,92,177
2023,6,Berazategui,6091,72,64,136
2023,7,Berazategui,6091,82,87,169
2023,8,Berazategui,6091,70,78,148
2023,9,Berazategui,6091,58,73,131
2023,10,Berazategui,6091,43,57,100
2023,11,Berazategui,6091,66,69,135
2023,12,Berazategui,6091,49,56,105
2023,1,Berisso,6098,24,27,51
2023,2,Berisso,6098,18,15,33
2023,3,Berisso,6098,26,22,48
2023,4,Berisso,6098,26,21,47
2023,5,Berisso,6098,17,26,43
2023,6,Berisso,6098,23,19,42
2023,7,Berisso,6098,35,25,60
2023,8,Berisso,6098,18,21,39
2023,9,Berisso,6098,19,30,49
2023,10,Berisso,6098,35,40,75
2023,11,Berisso,6098,27,25,52
2023,12,Berisso,6098,38,40,78
2023,1,Bolívar,6105,18,16,34
2023,2,Bolívar,6105,5,14,19
2023,3,Bolívar,6105,11,17,28
2023,4,Bolívar,6105,17,18,35
2023,5,Bolívar,6105,16,12,28
2023,6,Bolívar,6105,22,11,33
2023,7,Bolívar,6105,16,21,37
2023,8,Bolívar,6105,26,16,42
2023,9,Bolívar,6105,14,15,29
2023,10,Bolívar,6105,16,11,27
2023,11,Bolívar,6105,21,22,43
2023,12,Bolívar,6105,18,17,35
2023,1,Bragado,6112,24,10,34
2023,2,Bragado,6112,10,15,25
2023,3,Bragado,6112,14,19,33
2023,4,Bragado,6112,11,21,32
2023,5,Bragado,6112,23,23,46
2023,6,Bragado,6112,20,13,33
2023,7,Bragado,6112,23,25,48
2023,8,Bragado,6112,21,15,36
2023,9,Bragado,6112,21,16,37
2023,10,Bragado,6112,23,14,37
2023,11,Bragado,6112,21,14,35
2023,12,Bragado,6112,19,13,32
2023,1,Brandsen,6119,9,9,18
2023,2,Brandsen,6119,3,8,11
2023,3,Brandsen,6119,14,10,24
2023,4,Brandsen,6119,11,6,17
2023,5,Brandsen,6119,11,10,21
2023,6,Brandsen,6119,9,14,23
2023,7,Brandsen,6119,7,14,21
2023,8,Brandsen,6119,12,12,24
2023,9,Brandsen,6119,13,19,32
2023,10,Brandsen,6119,11,7,18
2023,11,Brandsen,6119,12,2,14
2023,12,Brandsen,6119,8,11,19
2023,1,Campana,6126,36,31,67
2023,2,Campana,6126,18,14,32
2023,3,Campana,6126,22,26,48
2023,4,Campana,6126,23,31,54
2023,5,Campana,6126,21,33,54
2023,6,Campana,6126,40,44,84
2023,7,Campana,6126,26,36,62
2023,8,Campana,6126,37,34,71
2023,9,Campana,6126,41,30,71
2023,10,Campana,6126,26,38,64
2023,11,Campana,6126,14,29,43
2023,12,Campana,6126,24,28,52
2023,1,Cañuelas,6134,23,25,48
2023,2,Cañuelas,6134,19,22,41
2023,3,Cañuelas,6134,18,24,42
2023,4,Cañuelas,6134,16,25,41
2023,5,Cañuelas,6134,18,18,36
2023,6,Cañuelas,6134,29,30,59
2023,7,Cañuelas,6134,22,27,49
2023,8,Cañuelas,6134,18,25,43
2023,9,Cañuelas,6134,13,26,39
2023,10,Cañuelas,6134,16,31,47
2023,11,Cañuelas,6134,24,19,43
2023,12,Cañuelas,6134,25,17,42
2023,1,Capitán Sarmiento,6140,2,7,9
2023,2,Capitán Sarmiento,6140,5,1,6
2023,3,Capitán Sarmiento,6140,6,7,13
2023,4,Capitán Sarmiento,6140,7,4,11
2023,5,Capitán Sarmiento,6140,9,5,14
2023,6,Capitán Sarmiento,6140,9,12,21
2023,7,Capitán Sarmiento,6140,10,2,12
2023,8,Capitán Sarmiento,6140,9,5,14
2023,9,Capitán Sarmiento,6140,5,2,7
2023,10,Capitán Sarmiento,6140,3,7,10
2023,11,Capitán Sarmiento,6140,6,8,14
2023,12,Capitán Sarmiento,6140,7,7,14
2023,1,Carlos Casares,6147,12,13,25
2023,2,Carlos Casares,6147,10,8,18
2023,3,Carlos Casares,6147,15,8,23
2023,4,Carlos Casares,6147,10,8,18
2023,5,Carlos Casares,6147,12,7,19
2023,6,Carlos Casares,6147,8,6,14
2023,7,Carlos Casares,6147,20,14,34
2023,8,Carlos Casares,6147,6,9,15
2023,9,Carlos Casares,6147,14,16,30
2023,10,Carlos Casares,6147,8,10,18
2023,11,Carlos Casares,6147,12,13,25
2023,12,Carlos Casares,6147,8,12,20
2023,1,Carlos Tejedor,6154,2,6,8
2023,2,Carlos Tejedor,6154,7,5,12
2023,3,Carlos Tejedor,6154,5,2,7
2023,4,Carlos Tejedor,6154,5,5,10
2023,5,Carlos Tejedor,6154,8,7,15
2023,6,Carlos Tejedor,6154,5,9,14
2023,7,Carlos Tejedor,6154,2,5,7
2023,8,Carlos Tejedor,6154,1,5,6
2023,9,Carlos Tejedor,6154,3,7,10
2023,10,Carlos Tejedor,6154,4,4,8
2023,11,Carlos Tejedor,6154,3,3,6
2023,12,Carlos Tejedor,6154,0,3,3
2023,1,Carmen de Areco,6161,8,11,19
2023,2,Carmen de Areco,6161,2,9,11
2023,3,Carmen de Areco,6161,7,6,13
2023,4,Carmen de Areco,6161,6,6,12
2023,5,Carmen de Areco,6161,3,8,11
2023,6,Carmen de Areco,6161,6,8,14
2023,7,Carmen de Areco,6161,5,3,8
2023,8,Carmen de Areco,6161,3,8,11
2023,9,Carmen de Areco,6161,5,7,12
2023,10,Carmen de Areco,6161,7,7,14
2023,11,Carmen de Areco,6161,7,5,12
2023,12,Carmen de Areco,6161,2,8,10
2023,1,Castelli,6168,4,1,5
2023,2,Castelli,6168,3,6,9
2023,3,Castelli,6168,3,2,5
2023,4,Castelli,6168,2,1,3
2023,5,Castelli,6168,3,3,6
2023,6,Castelli,6168,6,3,9
2023,7,Castelli,6168,4,10,14
2023,8,Castelli,6168,5,5,10
2023,9,Castelli,6168,3,7,10
2023,10,Castelli,6168,2,3,5
2023,11,Castelli,6168,2,2,4
2023,12,Castelli,6168,4,5,9
2023,1,Chacabuco,6210,22,19,41
2023,2,Chacabuco,6210,11,25,36
2023,3,Chacabuco,6210,20,13,33
2023,4,Chacabuco,6210,20,17,37
2023,5,Chacabuco,6210,9,21,30
2023,6,Chacabuco,6210,20,24,44
2023,7,Chacabuco,6210,17,14,31
2023,8,Chacabuco,6210,27,19,46
2023,9,Chacabuco,6210,20,16,36
2023,10,Chacabuco,6210,14,27,41
2023,11,Chacabuco,6210,14,10,24
2023,12,Chacabuco,6210,18,16,34
2023,1,Chascomús,6218,9,10,19
2023,2,Chascomús,6218,14,7,21
2023,3,Chascomús,6218,13,17,30
2023,4,Chascomús,6218,12,14,26
2023,5,Chascomús,6218,14,14,28
2023,6,Chascomús,6218,13,13,26
2023,7,Chascomús,6218,19,22,41
2023,8,Chascomús,6218,13,22,35
2023,9,Chascomús,6218,7,14,21
2023,10,Chascomús,6218,9,13,22
2023,11,Chascomús,6218,8,8,16
2023,12,Chascomús,6218,16,18,34
2023,1,Chivilcoy,6224,35,29,64
2023,2,Chivilcoy,6224,31,31,62
2023,3,Chivilcoy,6224,27,20,47
2023,4,Chivilcoy,6224,25,32,57
2023,5,Chivilcoy,6224,32,23,55
2023,6,Chivilcoy,6224,33,32,65
2023,7,Chivilcoy,6224,39,38,77
2023,8,Chivilcoy,6224,30,28,58
2023,9,Chivilcoy,6224,38,32,70
2023,10,Chivilcoy,6224,27,24,51
2023,11,Chivilcoy,6224,32,24,56
2023,12,Chivilcoy,6224,29,30,59
2023,1,Colón,6175,9,12,21
2023,2,Colón,6175,10,9,19
2023,3,Colón,6175,8,6,14
2023,4,Colón,6175,3,10,13
2023,5,Colón,6175,11,10,21
2023,6,Colón,6175,10,13,23
2023,7,Colón,6175,11,6,17
2023,8,Colón,6175,14,11,25
2023,9,Colón,6175,7,6,13
2023,10,Colón,6175,5,11,16
2023,11,Colón,6175,8,8,16
2023,12,Colón,6175,10,9,19
2023,1,Coronel de Marina Leonardo Rosales,6182,13,14,27
2023,2,Coronel de Marina Leonardo Rosales,6182,9,16,25
2023,3,Coronel de Marina Leonardo Rosales,6182,7,3,10
2023,4,Coronel de Marina Leonardo Rosales,6182,13,13,26
2023,5,Coronel de Marina Leonardo Rosales,6182,8,10,18
2023,6,Coronel de Marina Leonardo Rosales,6182,7,21,28
2023,7,Coronel de Marina Leonardo Rosales,6182,11,14,25
2023,8,Coronel de Marina Leonardo Rosales,6182,7,7,14
2023,9,Coronel de Marina Leonardo Rosales,6182,7,12,19
2023,10,Coronel de Marina Leonardo Rosales,6182,12,9,21
2023,11,Coronel de Marina Leonardo Rosales,6182,17,17,34
2023,12,Coronel de Marina Leonardo Rosales,6182,13,8,21
2023,1,Coronel Dorrego,6189,6,9,15
2023,2,Coronel Dorrego,6189,4,7,11
2023,3,Coronel Dorrego,6189,9,2,11
2023,4,Coronel Dorrego,6189,5,8,13
2023,5,Coronel Dorrego,6189,5,8,13
2023,6,Coronel Dorrego,6189,10,5,15
2023,7,Coronel Dorrego,6189,10,8,18
2023,8,Coronel Dorrego,6189,4,9,13
2023,9,Coronel Dorrego,6189,6,7,13
2023,10,Coronel Dorrego,6189,8,4,12
2023,11,Coronel Dorrego,6189,9,8,17
2023,12,Coronel Dorrego,6189,4,7,11
2023,1,Coronel Pringles,6196,15,11,26
2023,2,Coronel Pringles,6196,10,8,18
2023,3,Coronel Pringles,6196,8,6,14
2023,4,Coronel Pringles,6196,15,12,27
2023,5,Coronel Pringles,6196,13,7,20
2023,6,Coronel Pringles,6196,7,11,18
2023,7,Coronel Pringles,6196,11,6,17
2023,8,Coronel Pringles,6196,17,6,23
2023,9,Coronel Pringles,6196,9,8,17
2023,10,Coronel Pringles,6196,10,8,18
2023,11,Coronel Pringles,6196,8,15,23
2023,12,Coronel Pringles,6196,10,12,22
2023,1,Coronel Suárez,6203,10,17,27
2023,2,Coronel Suárez,6203,16,15,31
2023,3,Coronel Suárez,6203,14,21,35
2023,4,Coronel Suárez,6203,15,18,33
2023,5,Coronel Suárez,6203,17,14,31
2023,6,Coronel Suárez,6203,9,16,25
2023,7,Coronel Suárez,6203,12,25,37
2023,8,Coronel Suárez,6203,21,23,44
2023,9,Coronel Suárez,6203,21,15,36
2023,10,Coronel Suárez,6203,13,22,35
2023,11,Coronel Suárez,6203,22,22,44
2023,12,Coronel Suárez,6203,18,9,27
2023,1,Daireaux,6231,6,4,10
2023,2,Daireaux,6231,3,4,7
2023,3,Daireaux,6231,5,3,8
2023,4,Daireaux,6231,3,6,9
2023,5,Daireaux,6231,6,8,14
2023,6,Daireaux,6231,5,7,12
2023,7,Daireaux,6231,8,6,14
2023,8,Daireaux,6231,6,7,13
2023,9,Daireaux,6231,3,14,17
2023,10,Daireaux,6231,6,4,10
2023,11,Daireaux,6231,3,6,9
2023,12,Daireaux,6231,8,3,11
2023,1,Dolores,6238,14,13,27
2023,2,Dolores,6238,10,9,19
2023,3,Dolores,6238,6,12,18
2023,4,Dolores,6238,15,10,25
2023,5,Dolores,6238,10,6,16
2023,6,Dolores,6238,19,15,34
2023,7,Dolores,6238,21,8,29
2023,8,Dolores,6238,10,15,25
2023,9,Dolores,6238,11,12,23
2023,10,Dolores,6238,15,13,28
2023,11,Dolores,6238,16,10,26
2023,12,Dolores,6238,13,9,22
2023,1,Ensenada,6245,22,10,32
2023,2,Ensenada,6245,19,12,31
2023,3,Ensenada,6245,15,14,29
2023,4,Ensenada,6245,17,17,34
2023,5,Ensenada,6245,20,18,38
2023,6,Ensenada,6245,20,19,39
2023,7,Ensenada,6245,26,19,45
2023,8,Ensenada,6245,19,21,40
2023,9,Ensenada,6245,14,35,49
2023,10,Ensenada,6245,25,21,46
2023,11,Ensenada,6245,11,23,34
2023,12,Ensenada,6245,14,23,37
2023,1,Escobar,6252,58,75,133
2023,2,Escobar,6252,56,50,106
2023,3,Escobar,6252,56,72,128
2023,4,Escobar,6252,68,73,141
2023,5,Escobar,6252,57,78,135
2023,6,Escobar,6252,84,86,170
2023,7,Escobar,6252,77,79,156
2023,8,Escobar,6252,78,77,155
2023,9,Escobar,6252,88,65,153
2023,10,Escobar,6252,57,70,127
2023,11,Escobar,6252,53,61,114
2023,12,Escobar,6252,65,49,114
2023,1,Esteban Echeverría,6260,59,79,138
2023,2,Esteban Echeverría,6260,41,54,95
2023,3,Esteban Echeverría,6260,48,79,127
2023,4,Esteban Echeverría,6260,51,69,120
2023,5,Esteban Echeverría,6260,62,77,139
2023,6,Esteban Echeverría,6260,82,99,181
2023,7,Esteban Echeverría,6260,77,84,161
2023,8,Esteban Echeverría,6260,72,88,160
2023,9,Esteban Echeverría,6260,55,94,149
2023,10,Esteban Echeverría,6260,53,93,146
2023,11,Esteban Echeverría,6260,58,71,129
2023,12,Esteban Echeverría,6260,65,69,134
2023,1,Exaltación de la Cruz,6266,9,13,22
2023,2,Exaltación de la Cruz,6266,8,3,11
2023,3,Exaltación de la Cruz,6266,7,11,18
2023,4,Exaltación de la Cruz,6266,7,5,12
2023,5,Exaltación de la Cruz,6266,11,10,21
2023,6,Exaltación de la Cruz,6266,11,17,28
2023,7,Exaltación de la Cruz,6266,11,15,26
2023,8,Exaltación de la Cruz,6266,5,8,13
2023,9,Exaltación de la Cruz,6266,11,12,23
2023,10,Exaltación de la Cruz,6266,7,9,16
2023,11,Exaltación de la Cruz,6266,6,11,17
2023,12,Exaltación de la Cruz,6266,7,14,21
2023,1,Ezeiza,6270,37,58,95
2023,2,Ezeiza,6270,42,42,84
2023,3,Ezeiza,6270,43,55,98
2023,4,Ezeiza,6270,43,43,86
2023,5,Ezeiza,6270,41,47,88
2023,6,Ezeiza,6270,40,47,87
2023,7,Ezeiza,6270,35,53,88
2023,8,Ezeiza,6270,44,50,94
2023,9,Ezeiza,6270,42,50,92
2023,10,Ezeiza,6270,48,60,108
2023,11,Ezeiza,6270,40,40,80
2023,12,Ezeiza,6270,38,35,73
2023,1,Florencio Varela,6274,70,89,159
2023,2,Florencio Varela,6274,51,63,114
2023,3,Florencio Varela,6274,78,92,170
2023,4,Florencio Varela,6274,63,76,139
2023,5,Florencio Varela,6274,85,108,193
2023,6,Florencio Varela,6274,67,114,181
2023,7,Florencio Varela,6274,62,109,171
2023,8,Florencio Varela,6274,76,98,174
2023,9,Florencio Varela,6274,69,103,172
2023,10,Florencio Varela,6274,62,84,146
2023,11,Florencio Varela,6274,66,62,128
2023,12,Florencio Varela,6274,42,83,125
2023,1,Florentino Ameghino,6277,1,4,5
2023,2,Florentino Ameghino,6277,2,1,3
2023,3,Florentino Ameghino,6277,1,4,5
2023,4,Florentino Ameghino,6277,2,1,3
2023,5,Florentino Ameghino,6277,3,7,10
2023,6,Florentino Ameghino,6277,1,2,3
2023,7,Florentino Ameghino,6277,5,2,7
2023,8,Florentino Ameghino,6277,4,3,7
2023,9,Florentino Ameghino,6277,1,4,5
2023,10,Florentino Ameghino,6277,2,5,7
2023,11,Florentino Ameghino,6277,3,2,5
2023,12,Florentino Ameghino,6277,6,1,7
2023,1,General Alvarado,6280,9,18,27
2023,2,General Alvarado,6280,10,14,24
2023,3,General Alvarado,6280,13,15,28
2023,4,General Alvarado,6280,19,16,35
2023,5,General Alvarado,6280,13,19,32
2023,6,General Alvarado,6280,23,21,44
2023,7,General Alvarado,6280,16,20,36
2023,8,General Alvarado,6280,11,18,29
2023,9,General Alvarado,6280,11,13,24
2023,10,General Alvarado,6280,11,16,27
2023,11,General Alvarado,6280,10,9,19
2023,12,General Alvarado,6280,14,15,29
2023,1,General Alvear,6287,5,7,12
2023,2,General Alvear,6287,3,1,4
2023,3,General Alvear,6287,6,3,9
2023,4,General Alvear,6287,2,2,4
2023,5,General Alvear,6287,7,3,10
2023,6,General Alvear,6287,2,5,7
2023,7,General Alvear,6287,5,9,14
2023,8,General Alvear,6287,4,3,7
2023,9,General Alvear,6287,3,3,6
2023,10,General Alvear,6287,2,5,7
2023,11,General Alvear,6287,1,5,6
2023,12,General Alvear,6287,2,1,3
2023,1,General Arenales,6294,3,9,12
2023,2,General Arenales,6294,6,2,8
2023,3,General Arenales,6294,2,4,6
2023,4,General Arenales,6294,8,8,16
2023,5,General Arenales,6294,4,10,14
2023,6,General Arenales,6294,5,5,10
2023,7,General Arenales,6294,10,10,20
2023,8,General Arenales,6294,2,5,7
2023,9,General Arenales,6294,8,11,19
2023,10,General Arenales,6294,6,7,13
2023,11,General Arenales,6294,6,8,14
2023,12,General Arenales,6294,4,3,7
2023,1,General Belgrano,6301,9,11,20
2023,2,General Belgrano,6301,6,6,12
2023,3,General Belgrano,6301,8,6,14
2023,4,General Belgrano,6301,8,4,12
2023,5,General Belgrano,6301,4,7,11
2023,6,General Belgrano,6301,9,10,19
2023,7,General Belgrano,6301,12,7,19
2023,8,General Belgrano,6301,7,7,14
2023,9,General Belgrano,6301,7,5,12
2023,10,General Belgrano,6301,11,6,17
2023,11,General Belgrano,6301,7,9,16
2023,12,General Belgrano,6301,5,3,8
2023,1,General Guido,6308,2,0,2
2023,2,General Guido,6308,0,0,0
2023,3,General Guido,6308,1,1,2
2023,4,General Guido,6308,0,1,1
2023,5,General Guido,6308,0,0,0
2023,6,General Guido,6308,0,0,0
2023,7,General Guido,6308,0,0,0
2023,8,General Guido,6308,0,0,0
2023,9,General Guido,6308,0,1,1
2023,10,General Guido,6308,0,0,0
2023,11,General Guido,6308,0,0,0
2023,12,General Guido,6308,0,2,2
2023,1,General Juan Madariaga,6315,10,16,26
2023,2,General Juan Madariaga,6315,3,12,15
2023,3,General Juan Madariaga,6315,9,7,16
2023,4,General Juan Madariaga,6315,6,10,16
2023,5,General Juan Madariaga,6315,9,5,14
2023,6,General Juan Madariaga,6315,9,10,19
2023,7,General Juan Madariaga,6315,9,8,17
2023,8,General Juan Madariaga,6315,10,12,22
2023,9,General Juan Madariaga,6315,13,8,21
2023,10,General Juan Madariaga,6315,8,15,23
2023,11,General Juan Madariaga,6315,7,9,16
2023,12,General Juan Madariaga,6315,7,8,15
2023,1,General La Madrid,6322,6,7,13
2023,2,General La Madrid,6322,6,3,9
2023,3,General La Madrid,6322,4,3,7
2023,4,General La Madrid,6322,2,4,6
2023,5,General La Madrid,6322,7,5,12
2023,6,General La Madrid,6322,1,5,6
2023,7,General La Madrid,6322,6,5,11
2023,8,General La Madrid,6322,3,5,8
2023,9,General La Madrid,6322,1,4,5
2023,10,General La Madrid,6322,2,4,6
2023,11,General La Madrid,6322,4,5,9
2023,12,General La Madrid,6322,6,0,6
2023,1,General Las Heras,6329,3,1,4
2023,2,General Las Heras,6329,1,4,5
2023,3,General Las Heras,6329,1,4,5
2023,4,General Las Heras,6329,0,1,1
2023,5,General Las Heras,6329,4,1,5
2023,6,General Las Heras,6329,4,1,5
2023,7,General Las Heras,6329,3,3,6
2023,8,General Las Heras,6329,2,1,3
2023,9,General Las Heras,6329,1,4,5
2023,10,General Las Heras,6329,4,2,6
2023,11,General Las Heras,6329,5,1,6
2023,12,General Las Heras,6329,3,1,4
2023,1,General Lavalle,6336,2,2,4
2023,2,General Lavalle,6336,0,0,0
2023,3,General Lavalle,6336,1,1,2
2023,4,General Lavalle,6336,2,0,2
2023,5,General Lavalle,6336,0,1,1
2023,6,General Lavalle,6336,1,0,1
2023,7,General Lavalle,6336,1,0,1
2023,8,General Lavalle,6336,0,0,0
2023,9,General Lavalle,6336,0,0,0
2023,10,General Lavalle,6336,0,1,1
2023,11,General Lavalle,6336,1,4,5
2023,12,General Lavalle,6336,1,0,1
2023,1,General Paz,6343,4,1,5
2023,2,General Paz,6343,4,6,10
2023,3,General Paz,6343,6,2,8
2023,4,General Paz,6343,7,7,14
2023,5,General Paz,6343,2,4,6
2023,6,General Paz,6343,2,1,3
2023,7,General Paz,6343,6,5,11
2023,8,General Paz,6343,2,5,7
2023,9,General Paz,6343,5,3,8
2023,10,General Paz,6343,3,3,6
2023,11,General Paz,6343,1,0,1
2023,12,General Paz,6343,3,6,9
2023,1,General Pinto,6351,6,3,9
2023,2,General Pinto,6351,3,5,8
2023,3,General Pinto,6351,6,5,11
2023,4,General Pinto,6351,3,4,7
2023,5,General Pinto,6351,1,3,4
2023,6,General Pinto,6351,4,4,8
2023,7,General Pinto,6351,4,5,9
2023,8,General Pinto,6351,3,4,7
2023,9,General Pinto,6351,4,3,7
2023,10,General Pinto,6351,4,7,11
2023,11,General Pinto,6351,3,5,8
2023,12,General Pinto,6351,3,2,5
2023,1,General Pueyrredón,6357,304,321,625
2023,2,General Pueyrredón,6357,256,228,484
2023,3,General Pueyrredón,6357,260,271,531
2023,4,General Pueyrredón,6357,286,286,572
2023,5,General Pueyrredón,6357,345,285,630
2023,6,General Pueyrredón,6357,379,364,743
2023,7,General Pueyrredón,6357,334,331,665
2023,8,General Pueyrredón,6357,354,321,675
2023,9,General Pueyrredón,6357,298,282,580
2023,10,General Pueyrredón,6357,310,265,575
2023,11,General Pueyrredón,6357,267,230,497
2023,12,General Pueyrredón,6357,287,250,537
2023,1,General Rodríguez,6364,31,40,71
2023,2,General Rodríguez,6364,36,40,76
2023,3,General Rodríguez,6364,28,45,73
2023,4,General Rodríguez,6364,32,29,61
2023,5,General Rodríguez,6364,38,41,79
2023,6,General Rodríguez,6364,37,40,77
2023,7,General Rodríguez,6364,32,49,81
2023,8,General Rodríguez,6364,27,47,74
2023,9,General Rodríguez,6364,40,38,78
2023,10,General Rodríguez,6364,33,42,75
2023,11,General Rodríguez,6364,26,41,67
2023,12,General Rodríguez,6364,25,39,64
2023,1,General San Martín,6371,121,127,248
2023,2,General San Martín,6371,112,118,230
2023,3,General San Martín,6371,143,123,266
2023,4,General San Martín,6371,134,130,264
2023,5,General San Martín,6371,156,149,305
2023,6,General San Martín,6371,184,166,350
2023,7,General San Martín,6371,163,155,318
2023,8,General San Martín,6371,132,135,267
2023,9,General San Martín,6371,146,144,290
2023,10,General San Martín,6371,134,129,263
2023,11,General San Martín,6371,126,131,257
2023,12,General San Martín,6371,108,132,240
2023,1,General Viamonte,6385,6,11,17
2023,2,General Viamonte,6385,1,7,8
2023,3,General Viamonte,6385,6,11,17
2023,4,General Viamonte,6385,5,10,15
2023,5,General Viamonte,6385,7,7,14
2023,6,General Viamonte,6385,5,5,10
2023,7,General Viamonte,6385,6,5,11
2023,8,General Viamonte,6385,7,6,13
2023,9,General Viamonte,6385,8,4,12
2023,10,General Viamonte,6385,8,7,15
2023,11,General Viamonte,6385,4,13,17
2023,12,General Viamonte,6385,5,5,10
2023,1,General Villegas,6392,13,11,24
2023,2,General Villegas,6392,10,7,17
2023,3,General Villegas,6392,11,8,19
2023,4,General Villegas,6392,16,9,25
2023,5,General Villegas,6392,6,15,21
2023,6,General Villegas,6392,9,11,20
2023,7,General Villegas,6392,17,11,28
2023,8,General Villegas,6392,16,11,27
2023,9,General Villegas,6392,9,23,32
2023,10,General Villegas,6392,10,17,27
2023,11,General Villegas,6392,14,16,30
2023,12,General Villegas,6392,12,10,22
2023,1,Guaminí,6399,3,5,8
2023,2,Guaminí,6399,5,3,8
2023,3,Guaminí,6399,4,3,7
2023,4,Guaminí,6399,6,6,12
2023,5,Guaminí,6399,4,2,6
2023,6,Guaminí,6399,2,6,8
2023,7,Guaminí,6399,4,8,12
2023,8,Guaminí,6399,3,4,7
2023,9,Guaminí,6399,4,1,5
2023,10,Guaminí,6399,4,2,6
2023,11,Guaminí,6399,5,3,8
2023,12,Guaminí,6399,4,3,7
2023,1,Hipólito Yrigoyen,6406,3,3,6
2023,2,Hipólito Yrigoyen,6406,4,1,5
2023,3,Hipólito Yrigoyen,6406,4,4,8
2023,4,Hipólito Yrigoyen,6406,1,4,5
2023,5,Hipólito Yrigoyen,6406,3,1,4
2023,6,Hipólito Yrigoyen,6406,6,4,10
2023,7,Hipólito Yrigoyen,6406,9,7,16
2023,8,Hipólito Yrigoyen,6406,4,7,11
2023,9,Hipólito Yrigoyen,6406,7,3,10
2023,10,Hipólito Yrigoyen,6406,2,5,7
2023,11,Hipólito Yrigoyen,6406,1,0,1
2023,12,Hipólito Yrigoyen,6406,3,3,6
2023,1,Hurlingham,6408,28,25,53
2023,2,Hurlingham,6408,28,13,41
2023,3,Hurlingham,6408,36,33,69
2023,4,Hurlingham,6408,25,34,59
2023,5,Hurlingham,6408,38,31,69
2023,6,Hurlingham,6408,23,30,53
2023,7,Hurlingham,6408,39,21,60
2023,8,Hurlingham,6408,21,43,64
2023,9,Hurlingham,6408,33,36,69
2023,10,Hurlingham,6408,17,35,52
2023,11,Hurlingham,6408,24,27,51
2023,12,Hurlingham,6408,33,26,59
2023,1,Ituzaingó,6410,41,32,73
2023,2,Ituzaingó,6410,33,27,60
2023,3,Ituzaingó,6410,33,45,78
2023,4,Ituzaingó,6410,40,40,80
2023,5,Ituzaingó,6410,44,52,96
2023,6,Ituzaingó,6410,45,49,94
2023,7,Ituzaingó,6410,48,50,98
2023,8,Ituzaingó,6410,42,27,69
2023,9,Ituzaingó,6410,35,40,75
2023,10,Ituzaingó,6410,44,40,84
2023,11,Ituzaingó,6410,48,45,93
2023,12,Ituzaingó,6410,44,43,87
2023,1,José C. Paz,6412,59,47,106
2023,2,José C. Paz,6412,43,54,97
2023,3,José C. Paz,6412,53,46,99
2023,4,José C. Paz,6412,42,55,97
2023,5,José C. Paz,6412,44,58,102
2023,6,José C. Paz,6412,60,61,121
2023,7,José C. Paz,6412,62,67,129
2023,8,José C. Paz,6412,55,62,117
2023,9,José C. Paz,6412,66,76,142
2023,10,José C. Paz,6412,51,54,105
2023,11,José C. Paz,6412,40,49,89
2023,12,José C. Paz,6412,37,64,101
2023,1,Junín,6413,44,67,111
2023,2,Junín,6413,37,43,80
2023,3,Junín,6413,57,47,104
2023,4,Junín,6413,47,58,105
2023,5,Junín,6413,51,54,105
2023,6,Junín,6413,59,47,106
2023,7,Junín,6413,64,49,113
2023,8,Junín,6413,51,60,111
2023,9,Junín,6413,62,51,113
2023,10,Junín,6413,42,47,89
2023,11,Junín,6413,58,43,101
2023,12,Junín,6413,34,52,86
2023,1,La Costa,6420,36,54,90
2023,2,La Costa,6420,31,47,78
2023,3,La Costa,6420,40,33,73
2023,4,La Costa,6420,25,36,61
2023,5,La Costa,6420,25,31,56
2023,6,La Costa,6420,27,51,78
2023,7,La Costa,6420,22,42,64
2023,8,La Costa,6420,35,42,77
2023,9,La Costa,6420,36,43,79
